object_id,department,title,object_name,origin_country,period,artist_display_name,artist_begin_date,artist_end_date,medium,link_resource,tags,century,primary_image,artist_gender
435765,European Paintings,Virgin and Child,Painting,Unknown,Unknown,Dieric Bouts,1457.0,1475.0,Oil on wood,http://www.metmuseum.org/art/collection/search/435765,Madonna and Child,15th century,https://images.metmuseum.org/CRDImages/ep/original/DT7240.jpg,Male
458971,Robert Lehman Collection,The Creation of the World and the Expulsion from Paradise,Painting,Unknown,Unknown,Giovanni di Paolo (Giovanni di Paolo di Grazia),1398.0,1482.0,Tempera and gold on wood,http://www.metmuseum.org/art/collection/search/458971,Angels|Gods|Adam|Eve,15th century,https://images.metmuseum.org/CRDImages/rl/original/DP-40104-001.jpg,Male
334820,Drawings and Prints,The Vision of Saint Eustace,Drawing,Unknown,Unknown,"Albrecht Dürer|Anonymous, German, 16th century",,,"Pen and brown and black ink, over traces of black chalk.",http://www.metmuseum.org/art/collection/search/334820,Men|Deer|Dogs|Horses,16th century,https://images.metmuseum.org/CRDImages/dp/original/DP802954.jpg,Male
435802,European Paintings,Portrait of a Young Man,Painting,Unknown,Unknown,Bronzino (Agnolo di Cosimo di Mariano),1503.0,1572.0,Oil on wood,http://www.metmuseum.org/art/collection/search/435802,Men|Portraits,16th century,https://images.metmuseum.org/CRDImages/ep/original/DP-14286-011.jpg,Male
459017,Robert Lehman Collection,The Rape of Lucretia,Painting,Unknown,Unknown,Master of Marradi,1475.0,1525.0,Tempera and gold on wood,http://www.metmuseum.org/art/collection/search/459017,Men|Women|Horses,16th century,https://images.metmuseum.org/CRDImages/rl/original/DP328374.jpg,Male
334914,Drawings and Prints,The Sacrifice of Isaac,Drawing,Unknown,Unknown,Johan Carl Loth,1632.0,1698.0,"Pen and brown ink, brown wash, corrections in white",http://www.metmuseum.org/art/collection/search/334914,Daggers|Male Nudes|Isaac|Angels,17th century,https://images.metmuseum.org/CRDImages/dp/original/DP803079.jpg,Male
435806,European Paintings,A Peasant Woman Picking Fleas off a Dog,Painting,Unknown,Unknown,Adriaen Brouwer,1605.0,1638.0,Oil on wood,http://www.metmuseum.org/art/collection/search/435806,Women|Dogs,17th century,https://images.metmuseum.org/CRDImages/ep/original/ep32.100.1.bw.R.jpg,Male
459194,Robert Lehman Collection,"The Last Supper, after Leonardo da Vinci",Drawing,Unknown,Unknown,Rembrandt (Rembrandt van Rijn),1606.0,1669.0,Red chalk,http://www.metmuseum.org/art/collection/search/459194,Last Supper|Christ,17th century,https://images.metmuseum.org/CRDImages/rl/original/DP287735.jpg,Male
334579,Drawings and Prints,Meleager Presents to Atalanta the Head of the Calydonian Boar,Drawing,Unknown,Unknown,Guillaume Boichot,1735.0,1814.0,"Pen, brown ink, gray-brown wash, heightened with white, over traces of black chalk",http://www.metmuseum.org/art/collection/search/334579,Men|Women|Boars|Male Nudes|Satyrs|Dogs,18th century,https://images.metmuseum.org/CRDImages/dp/original/DP805340.jpg,Male
436077,European Paintings,Portrait of a Woman,Painting,Unknown,Unknown,Michael Dahl,1659.0,1743.0,Oil on canvas,http://www.metmuseum.org/art/collection/search/436077,Portraits|Women,18th century,https://images.metmuseum.org/CRDImages/ep/original/DP169402.jpg,Male
459293,Robert Lehman Collection,Old Couple with a Child Playing a Pipe,Drawing,Unknown,Unknown,Jacob Jordaens,1593.0,1678.0,"Pen and brush and brown gallnut ink, brown and grayish brown washes.",http://www.metmuseum.org/art/collection/search/459293,Children|Couples|Men|Women|Dogs|Dining,18th century,https://images.metmuseum.org/CRDImages/rl/original/DP-22102-001.jpg,Male
333884,Drawings and Prints,Le Martinet near Montpellier,Drawing,Unknown,Unknown,Camille Corot,1796.0,1875.0,"Pen and black ink, graphite on light blue laid paper",http://www.metmuseum.org/art/collection/search/333884,Landscapes,19th century,https://images.metmuseum.org/CRDImages/dp/original/DP211518.jpg,Male
435752,European Paintings,Young Mother Gazing at Her Child,Painting,Unknown,Unknown,William Bouguereau,1825.0,1905.0,Oil on canvas,http://www.metmuseum.org/art/collection/search/435752,Children|Mothers|Women,19th century,https://images.metmuseum.org/CRDImages/ep/original/DP-16481-001.jpg,Male
459114,Robert Lehman Collection,The Pool (Memory of the Forest of Chambord),Painting,Unknown,Unknown,Théodore Rousseau,1812.0,1867.0,Oil on wood,http://www.metmuseum.org/art/collection/search/459114,Forests|Landscapes,19th century,https://images.metmuseum.org/CRDImages/rl/original/DP-34424-001.jpg,Male
339716,Drawings and Prints,Origin of the Greek Vase,Drawing,Unknown,Unknown,Auguste Rodin,1840.0,1917.0,"Graphite, watercolor, and gouache",http://www.metmuseum.org/art/collection/search/339716,Female Nudes,20th century,https://images.metmuseum.org/CRDImages/dp/original/DP216716.jpg,Male
483445,Modern and Contemporary Art,Street Cart,Drawing,Unknown,Unknown,Egon Schiele,1890.0,1918.0,"Watercolor, gouache, and graphite on paper",http://www.metmuseum.org/art/collection/search/483445,Carts|Umbrellas,20th century,https://images.metmuseum.org/CRDImages/ma/original/DP279455.jpg,Male
766357,"Arts of Africa, Oceania, and the Americas","Maffet Ledger: Two indians, multiple legs",Drawing,United States,Unknown,Unknown,,,"Graphite, watercolor, and crayon on paper",http://www.metmuseum.org/art/collection/search/766357,Men,19th century,https://images.metmuseum.org/CRDImages/ao/original/page28.jpg,Male
455034,Islamic Art,"""A Garden Scene"", Folio from a Kulliyat (Complete Works) of Sa'di",Folio from an illustrated manuscript,India,Unknown,Unknown,,,"Ink, opaque watercolor, and gold on paper",http://www.metmuseum.org/art/collection/search/455034,Gardens|Men|Women,19th century,https://images.metmuseum.org/CRDImages/is/original/sf13-228-10-416r.jpg,Male
53210,Asian Art,元　佚名　牧牛圖　軸|Ox and Herdsman,Hanging scroll,China,Yuan dynasty (1271–1368),Unidentified artist,,,Hanging scroll; ink on silk,http://www.metmuseum.org/art/collection/search/53210,Ox|Men,13th century,https://images.metmuseum.org/CRDImages/as/original/DP-12232-314.jpg,Male
40514,Asian Art,元  佚名  臨王振鵬  金明池圖  卷|Dragon Boat Regatta on Jinming Lake,Handscroll,China,Yuan dynasty (1271–1368),Wang Zhenpeng,1265.0,1340.0,Handscroll; ink on silk,http://www.metmuseum.org/art/collection/search/40514,Lakes|Boats,14th century,https://images.metmuseum.org/CRDImages/as/original/DP204601_CRD.jpg,Male
454876,Islamic Art,"""Iskandar Slays the Habash Monster"", Folio from a Shahnama (Book of Kings)",Folio from an illustrated manuscript,Iran,Unknown,Abu'l Qasim Firdausi,935.0,1020.0,"Ink, opaque watercolor, and gold on paper",http://www.metmuseum.org/art/collection/search/454876,Animals,14th century,https://images.metmuseum.org/CRDImages/is/original/DP215912.jpg,Male
45668,Asian Art,明  佚名  犬戲圖  冊頁|Puppies Playing beside a Palm Tree and Garden Rock,Album leaf,China,Ming dynasty (1368–1644),Unidentified artist,,,Album leaf; ink and color on silk,http://www.metmuseum.org/art/collection/search/45668,Dogs,15th century,https://images.metmuseum.org/CRDImages/as/original/DP153540.jpg,Male
451391,Islamic Art,"""Bahman Taking Revenge on the Sistanians""  Folio from the Majma' al-Tavarikh (Compendium of Histories) of Hafiz-i Abru",Folio from an illustrated manuscript,Afghanistan,Unknown,Hafiz-i Abru,1350.0,1430.0,"Ink, opaque watercolor, and gold on paper",http://www.metmuseum.org/art/collection/search/451391,Horses|Men,15th century,https://images.metmuseum.org/CRDImages/is/original/sf57-51-8.jpg,Male
45032,Asian Art,明  傳項元汴  秋江圖  卷|River Landscape,Handscroll,China,Ming dynasty (1368–1644),Xiang Yuanbian,1525.0,1590.0,Handscroll; ink on paper,http://www.metmuseum.org/art/collection/search/45032,Rivers|Landscapes,16th century,https://images.metmuseum.org/CRDImages/as/original/DP205466_CRD.jpg,Male
447744,Islamic Art,"""'Umar Walks around Fulad Castle, Meets a Foot Soldier and Kicks Him to the Ground"", Folio from a Hamzanama (The Adventures of Hamza)",Folio from an illustrated manuscript,India,Unknown,Kesav Das|Mah Muhammad,,,"Ink, opaque watercolor, and gold on cloth; mounted on paper",http://www.metmuseum.org/art/collection/search/447744,Castles|Soldiers|Men|Trees,16th century,https://images.metmuseum.org/CRDImages/is/original/DP235937.jpg,Male
41488,Asian Art,清 戴本孝 天台異松圖 軸 紙本|The Strange Pines of Mount Tiantai,Hanging scroll,China,Qing dynasty (1644–1911),Dai Benxiao,1621.0,1693.0,Hanging scroll; ink on paper,http://www.metmuseum.org/art/collection/search/41488,Mountains,17th century,https://images.metmuseum.org/CRDImages/as/original/DP144220.jpg,Male
453194,Islamic Art,Page of Calligraphy from a Shahnama (Book of Kings),Folio from an illustrated manuscript,India,Unknown,Abu'l Qasim Firdausi,935.0,1020.0,"Ink, opaque watercolor, and gold on paper",http://www.metmuseum.org/art/collection/search/453194,Calligraphy,17th century,https://images.metmuseum.org/CRDImages/is/original/sf1982-476-4r.jpg,Male
45396,Asian Art,雪兎図|Painting the Eyes on a Snow Rabbit,Hanging scroll,Japan,Edo period (1615–1868),Isoda Koryūsai,1735.0,1790.0,Hanging scroll; ink and color on silk,http://www.metmuseum.org/art/collection/search/45396,Painting|Boys|Women|Rabbits|Snow|Musical Instruments,18th century,https://images.metmuseum.org/CRDImages/as/original/DT5291.jpg,Male
10537,The American Wing,Samuel Verplanck,Painting,United States,Unknown,John Singleton Copley,1738.0,1815.0,Oil on canvas,http://www.metmuseum.org/art/collection/search/10537,Men|Portraits,18th century,https://images.metmuseum.org/CRDImages/ad/original/DT207885.jpg,Male
652993,Arms and Armor,Design for the Decoration of Firearms,Drawings,France,Unknown,Nicolas Noël Boutet,1761.0,1833.0,"Pencil, ink, gray wash on paper",http://www.metmuseum.org/art/collection/search/652993,Lions|Ornament|Swans,19th century,https://images.metmuseum.org/CRDImages/aa/original/LC-2004.101.34-001.jpg,Male
48985,Asian Art,"月に兎・牡丹・立葵図|Rabbits under the Moon, Peonies, and Hollyhocks",Painting,Japan,Edo period (1615–1868),Ogata Kōrin,1658.0,1716.0,Set of three matted paintings; ink and color on paper,http://www.metmuseum.org/art/collection/search/48985,Flowers,19th century,https://images.metmuseum.org/CRDImages/as/original/4077.jpg,Male
10077,The American Wing,The Children of Nathan Starr,Painting,United States,Unknown,Ambrose Andrews,1801.0,1877.0,Oil on canvas,http://www.metmuseum.org/art/collection/search/10077,Boys|Girls|Women|Playing|Family|Games,19th century,https://images.metmuseum.org/CRDImages/ad/original/DT5812.jpg,Male
11850,The American Wing,Marsh Grass,Watercolor,United States,Unknown,Milne Ramsey,1846.0,1915.0,"Watercolor, white, and graphite on paper",http://www.metmuseum.org/art/collection/search/11850,Landscapes,20th century,https://images.metmuseum.org/CRDImages/ad/original/ap1974.96.jpg,Male
51692,Asian Art,Unknown,Album leaf,China,Song dynasty (?) (960–1279),Tong Rênyi,,,Album leaf; ink and color on silk,http://www.metmuseum.org/art/collection/search/51692,Animals|Men,12th century,https://images.metmuseum.org/CRDImages/as/original/DP153549.jpg,Male
437676,European Paintings,Saint Andrew,Painting,Unknown,Unknown,Simone Martini,1315.0,1344.0,"Tempera on wood, gold ground",http://www.metmuseum.org/art/collection/search/437676,Books|Cross|Saints,14th century,https://images.metmuseum.org/CRDImages/ep/original/DP168806.jpg,Male
459134,Robert Lehman Collection,Madonna and Child,Painting,Unknown,Unknown,Barna da Siena,1325.0,1375.0,"Tempera on wood, gold ground",http://www.metmuseum.org/art/collection/search/459134,Madonna and Child,14th century,https://images.metmuseum.org/CRDImages/rl/original/LC-1975_1_010_001.jpg,Male
340467,Drawings and Prints,Study of a Kneeling Youth and of the Head of Another,Drawing,Unknown,Unknown,Perugino (Pietro di Cristoforo Vannucci),1469.0,1523.0,Metalpoint on pale pink-beige prepared paper,http://www.metmuseum.org/art/collection/search/340467,Heads|Women,15th century,https://images.metmuseum.org/CRDImages/dp/original/DP811074.jpg,Male
435766,European Paintings,Virgin and Child,Painting,Unknown,Unknown,Dieric Bouts,1457.0,1475.0,Oil on wood,http://www.metmuseum.org/art/collection/search/435766,Madonna and Child|Nursing,15th century,https://images.metmuseum.org/CRDImages/ep/original/DP-23268-001.jpg,Male
458972,Robert Lehman Collection,Madonna and Child with Saints Jerome and Agnes,Painting,Unknown,Unknown,Giovanni di Paolo (Giovanni di Paolo di Grazia),1398.0,1482.0,"Tempera on wood, gold ground",http://www.metmuseum.org/art/collection/search/458972,Madonna and Child|Saint Jerome|Saints,15th century,https://images.metmuseum.org/CRDImages/rl/original/DT3023.jpg,Male
334822,Drawings and Prints,Seated Young Woman,Drawing,Unknown,Unknown,Adam Elsheimer,1578.0,1610.0,Gouache,http://www.metmuseum.org/art/collection/search/334822,Women,16th century,https://images.metmuseum.org/CRDImages/dp/original/DT4209.jpg,Male
435803,European Paintings,Cosimo I de' Medici (1519–1574),Painting,Unknown,Unknown,Bronzino,1503.0,1572.0,Oil on wood,http://www.metmuseum.org/art/collection/search/435803,Armor|Men|Portraits,16th century,https://images.metmuseum.org/CRDImages/ep/original/DP104985.jpg,Male
459018,Robert Lehman Collection,The Funeral of Lucretia,Painting,Unknown,Unknown,Master of Marradi,1475.0,1525.0,Tempera and gold on wood,http://www.metmuseum.org/art/collection/search/459018,Men|Women|Funerals,16th century,https://images.metmuseum.org/CRDImages/rl/original/DP328375.jpg,Male
334916,Drawings and Prints,Solomon,Drawing,Unknown,Unknown,Johan Carl Loth,1632.0,1698.0,"Pen and brown ink, highlighted with lead white on gray paper",http://www.metmuseum.org/art/collection/search/334916,Men|Women,17th century,https://images.metmuseum.org/CRDImages/dp/original/DP803075.jpg,Male
435807,European Paintings,The Smokers,Painting,Unknown,Unknown,Adriaen Brouwer,1605.0,1638.0,Oil on wood,http://www.metmuseum.org/art/collection/search/435807,Men|Smoking|Tankards,17th century,https://images.metmuseum.org/CRDImages/ep/original/DP-15904-001.jpg,Male
334650,Drawings and Prints,Head of a Man,Drawing,Unknown,Unknown,Antoine Watteau,1684.0,1721.0,Red and black chalk,http://www.metmuseum.org/art/collection/search/334650,Heads|Men,18th century,https://images.metmuseum.org/CRDImages/dp/original/DP808444.jpg,Male
436079,European Paintings,Uvedale Tomkyns Price (1685–1764) and Members of His Family,Painting,Unknown,Unknown,Bartholomew Dandridge,1691.0,1754.0,Oil on canvas,http://www.metmuseum.org/art/collection/search/436079,Men|Women|Swans|Family|Dogs,18th century,https://images.metmuseum.org/CRDImages/ep/original/DP167131.jpg,Male
459352,Robert Lehman Collection,Buildings Along the Hofvijver in The Hague,Drawing,Unknown,Unknown,Valentijn Klotz,1645.0,1718.0,"Pen and brown ink, gray wash.",http://www.metmuseum.org/art/collection/search/459352,Buildings|Cities,18th century,https://images.metmuseum.org/CRDImages/rl/original/DT3343.jpg,Male
333885,Drawings and Prints,Tiger Stalking Prey,Drawing,Unknown,Unknown,Antoine-Louis Barye,1795.0,1875.0,Watercolor,http://www.metmuseum.org/art/collection/search/333885,Birds|Tigers|Hills,19th century,https://images.metmuseum.org/CRDImages/dp/original/DP805139.jpg,Male
435753,European Paintings,The Proposal,Painting,Unknown,Unknown,William Bouguereau,1825.0,1905.0,Oil on canvas,http://www.metmuseum.org/art/collection/search/435753,Men|Women|Cats|Spinning Wheel,19th century,https://images.metmuseum.org/CRDImages/ep/original/DP-23423-001.jpg,Male
459115,Robert Lehman Collection,The Pond (La Mare),Painting,Unknown,Unknown,Théodore Rousseau,1812.0,1867.0,Oil on wood,http://www.metmuseum.org/art/collection/search/459115,Landscapes,19th century,https://images.metmuseum.org/CRDImages/rl/original/DP-34502-001.jpg,Male
339718,Drawings and Prints,Female nude reclining,Drawing,Unknown,Unknown,Auguste Rodin,1840.0,1917.0,Graphite with stumping,http://www.metmuseum.org/art/collection/search/339718,Female Nudes,20th century,https://images.metmuseum.org/CRDImages/dp/original/DP808098.jpg,Male
483446,Modern and Contemporary Art,Woman Buttoning Her Shoes (recto); Study for Reclining Nude with Arms Raised (verso),Drawing,Unknown,Unknown,Egon Schiele,1890.0,1918.0,Charcoal on paper,http://www.metmuseum.org/art/collection/search/483446,Women|Dressing,20th century,https://images.metmuseum.org/CRDImages/ma/original/DP-13959-001.jpg,Male
766359,"Arts of Africa, Oceania, and the Americas","Maffet Ledger: Indian on horseback, man dismounted",Drawing,United States,Unknown,Unknown,,,"Graphite, watercolor, and crayon on paper",http://www.metmuseum.org/art/collection/search/766359,Weapons|Firearms|Men|Horses,19th century,https://images.metmuseum.org/CRDImages/ao/original/page30.jpg,Male
455035,Islamic Art,"""Preparing a Noonday Meal on an Outing"", Folio from a Kulliyat (Complete Works) of Sa'di",Folio from an illustrated manuscript,India,Unknown,Unknown,,,"Ink, opaque watercolor, and gold on paper",http://www.metmuseum.org/art/collection/search/455035,Men|Women|Cooking,19th century,https://images.metmuseum.org/CRDImages/is/original/sf13-228-10-479-f480.jpg,Male
60443,Asian Art,"藤原清忠　「業兼本　時代不同歌合絵巻」 断簡|The Poet Fujiwara Kiyotada, from the “Narikane Version” of Thirty-six Poetic Immortals",Hanging scroll,Japan,Kamakura period (1185–1333),Unidentified artist,,,Section of a handscroll mounted as a hanging scroll; ink and color on paper,http://www.metmuseum.org/art/collection/search/60443,Men|Poets,13th century,https://images.metmuseum.org/CRDImages/as/original/DP298227.jpg,Male
40516,Asian Art,元   佚名  玉谿思珉題贊   對月圖   軸|Reading a Sutra by Moonlight,Hanging scroll,China,Yuan dynasty (1271–1368),Unidentified artist,,,Hanging scroll; ink on paper,http://www.metmuseum.org/art/collection/search/40516,Men|Reading|Monks,14th century,https://images.metmuseum.org/CRDImages/as/original/DP123749.jpg,Male
454877,Islamic Art,"""Caesar Makes a Talisman"", Folio from a Shahnama (Book of Kings)",Folio from an illustrated manuscript,Iran,Unknown,Abu'l Qasim Firdausi,935.0,1020.0,"Ink, opaque watercolor, and gold on paper",http://www.metmuseum.org/art/collection/search/454877,Poetry|Men,14th century,https://images.metmuseum.org/CRDImages/is/original/DP223864.jpg,Male
451392,Islamic Art,"""Journey of the Prophet Muhammad"", Folio from the Majma al-Tavarikh (Compendium of Histories)",Folio from an illustrated manuscript,Afghanistan,Unknown,Hafiz-i Abru,1350.0,1430.0,"Ink, opaque watercolor, and gold on paper",http://www.metmuseum.org/art/collection/search/451392,Men|Camels,15th century,https://images.metmuseum.org/CRDImages/is/original/DP363982.jpg,Male
45206,Asian Art,伝狩野之信筆　花鳥図|Birds and Flowers,Hanging scroll,Japan,Muromachi period (1392–1573),Kano Yukinobu 狩野之信,1513.0,1575.0,Diptych of hanging scrolls; ink on paper,http://www.metmuseum.org/art/collection/search/45206,Birds,16th century,https://images.metmuseum.org/CRDImages/as/original/LC-36_100_91_92_001.jpg,Male
453212,Islamic Art,"""Rescue of Bizhan by Piran"", Folio from a Shahnama (Book of Kings) of Firdausi",Folio from an illustrated manuscript,India,Unknown,Abu'l Qasim Firdausi,935.0,1020.0,"Ink, opaque watercolor, and gold on paper",http://www.metmuseum.org/art/collection/search/453212,Horses|Men,17th century,https://images.metmuseum.org/CRDImages/is/original/DP215858.jpg,Male
45819,Asian Art,"葛飾北斎筆　黒鍾馗|Black Shōki, the Demon Queller",Hanging scroll,Japan,Edo period (1615–1868),Katsushika Hokusai,1760.0,1849.0,Hanging scroll; ink on paper,http://www.metmuseum.org/art/collection/search/45819,Swords|Men,18th century,https://images.metmuseum.org/CRDImages/as/original/DP-24791-002.jpg,Male
10538,The American Wing,"Study for ""The Siege of Gibraltar"": Three Officers, Two Standing and One Kneeling",Drawing,United States,Unknown,John Singleton Copley,1738.0,1815.0,Black chalk and white-chalk heightening on blue laid paper,http://www.metmuseum.org/art/collection/search/10538,Soldiers|Swords|Men,18th century,https://images.metmuseum.org/CRDImages/ad/original/170531.jpg,Male
48998,Asian Art,岡田半江筆  花卉図巻|Letter Enclosing Flowers,Handscroll,Japan,Edo period (1615–1868),Okada Hankō,1782.0,1846.0,Handscroll; ink and color on paper,http://www.metmuseum.org/art/collection/search/48998,Flowers|Plants,19th century,https://images.metmuseum.org/CRDImages/as/original/DP238184_CRD.jpg,Male
10078,The American Wing,Cast Study with Students,Drawing,United States,Unknown,Thomas Anshutz,1851.0,1912.0,Charcoal on white laid paper,http://www.metmuseum.org/art/collection/search/10078,Female Nudes,19th century,https://images.metmuseum.org/CRDImages/ad/original/ap67.121.jpg,Male
11851,The American Wing,"High Bridge, New York",Painting,United States,Unknown,Henry Ward Ranger,1858.0,1916.0,Oil on canvas,http://www.metmuseum.org/art/collection/search/11851,New York City|Rivers|Landscapes|Bridges,20th century,https://images.metmuseum.org/CRDImages/ad/original/ap07.111.jpg,Male
51707,Asian Art,Unknown,Handscroll,China,Song dynasty (?) (960–1279),Unidentified artist|Emperor Gaozong,,,Handscroll; ink and color on silk,http://www.metmuseum.org/art/collection/search/51707,Dragons,12th century,https://images.metmuseum.org/CRDImages/as/original/DP202698_CRD.jpg,Male
459135,Robert Lehman Collection,The Conversion of Saint Paul,Painting,Unknown,Unknown,Spinello Aretino (Spinello di Luca Spinelli),1345.0,1410.0,"Tempera on wood, gold ground",http://www.metmuseum.org/art/collection/search/459135,Soldiers|Saint Paul,14th century,https://images.metmuseum.org/CRDImages/rl/original/DP318243.jpg,Male
340468,Drawings and Prints,Landscape (recto); Landscape (verso),Drawing,Unknown,Unknown,Perugino (Pietro di Cristoforo Vannucci),1469.0,1523.0,"Brush and brown wash, highlighted with white gouache, on gray-green prepared paper (recto); pen and brown ink on unprepared off-white paper (verso)",http://www.metmuseum.org/art/collection/search/340468,Landscapes,15th century,https://images.metmuseum.org/CRDImages/dp/original/DP811071.jpg,Male
435822,European Paintings,The Annunciation,Painting,Unknown,Unknown,Budapest Master,1500.0,1500.0,"Oil and gold on canvas, transferred from wood",http://www.metmuseum.org/art/collection/search/435822,Annunciation|Virgin Mary|Archangel Gabriel,15th century,https://images.metmuseum.org/CRDImages/ep/original/DP-22846-001.jpg,Male
458973,Robert Lehman Collection,Saint Catherine of Siena Beseeching Christ to Resuscitate Her Mother,Painting,Unknown,Unknown,Giovanni di Paolo (Giovanni di Paolo di Grazia),1398.0,1482.0,Tempera and gold on wood,http://www.metmuseum.org/art/collection/search/458973,Beds|Men|Women|Saint Catherine|Crucifixion,15th century,https://images.metmuseum.org/CRDImages/rl/original/DP366038.jpg,Male
334858,Drawings and Prints,Christ in the Garden of Gethsemane (Matthew 26:36-46),Drawing,Unknown,Unknown,"Federico Zuccaro (Zuccari)|Anonymous, German, 16th century",,,"Pen and black ink over underdrawing in gray and brown ink, brush and gray wash",http://www.metmuseum.org/art/collection/search/334858,Gardens|Men|Christ,16th century,https://images.metmuseum.org/CRDImages/dp/original/DP803434.jpg,Male
435804,European Paintings,Katharina Merian,Painting,Unknown,Unknown,Hans Brosamer,1536.0,1552.0,"Oil, gold, and white metal on linden",http://www.metmuseum.org/art/collection/search/435804,Portraits|Women,16th century,https://images.metmuseum.org/CRDImages/ep/original/DP164865.jpg,Male
459039,Robert Lehman Collection,Madonna and Child with Saints Francis and Jerome,Painting,Unknown,Unknown,Francesco Francia,1447.0,1517.0,Oil and gold on wood,http://www.metmuseum.org/art/collection/search/459039,Christ|Virgin Mary|Madonna and Child|Saint Francis|Saint Jerome,16th century,https://images.metmuseum.org/CRDImages/rl/original/DT3067.jpg,Male
334918,Drawings and Prints,Landscape,Drawing,Unknown,Unknown,Isaak Major,1576.0,1630.0,"Pen and blue ink, brush and blue wash",http://www.metmuseum.org/art/collection/search/334918,Landscapes|Trees,17th century,https://images.metmuseum.org/CRDImages/dp/original/DP803086.jpg,Male
435808,European Paintings,The Brawl,Painting,Unknown,Unknown,Adriaen Brouwer,1605.0,1638.0,Oil on wood,http://www.metmuseum.org/art/collection/search/435808,Anger|Men,17th century,https://images.metmuseum.org/CRDImages/ep/original/ep32.100.2.bw.R.jpg,Male
459210,Robert Lehman Collection,Satire on Art Criticism,Drawing,Unknown,Unknown,Rembrandt (Rembrandt van Rijn),1606.0,1669.0,Pen and brown ink corrected with white.,http://www.metmuseum.org/art/collection/search/459210,Men,17th century,https://images.metmuseum.org/CRDImages/rl/original/DP359033.jpg,Male
334651,Drawings and Prints,"Seated River God, Nymph with an Oar, and Putto",Drawing,Unknown,Unknown,Giovanni Battista Tiepolo,1696.0,1770.0,"Pen and brown ink, brush with pale (yellow) and dark brown wash, over black chalk",http://www.metmuseum.org/art/collection/search/334651,Nymphs|Male Nudes|Putti,18th century,https://images.metmuseum.org/CRDImages/dp/original/DP811895.jpg,Male
436105,European Paintings,The Death of Socrates,Painting,Unknown,Unknown,Jacques Louis David,1748.0,1825.0,Oil on canvas,http://www.metmuseum.org/art/collection/search/436105,Socrates|Men|Lyres,18th century,https://images.metmuseum.org/CRDImages/ep/original/DP-13139-001.jpg,Male
459364,Robert Lehman Collection,The Rommelpot Player,Drawing,Unknown,Unknown,French (?)|Antoine Watteau,,,Red chalk,http://www.metmuseum.org/art/collection/search/459364,Boys,18th century,https://images.metmuseum.org/CRDImages/rl/original/DP-21918-001.jpg,Male
333888,Drawings and Prints,Don Quixote and Sancho Panza,Drawing,Unknown,Unknown,Honoré Daumier,1808.0,1879.0,Black chalk and gray wash on wove paper,http://www.metmuseum.org/art/collection/search/333888,Horses|Men|Don Quixote,19th century,https://images.metmuseum.org/CRDImages/dp/original/DP805801.jpg,Male
435754,European Paintings,Breton Brother and Sister,Painting,Unknown,Unknown,William Bouguereau,1825.0,1905.0,Oil on canvas,http://www.metmuseum.org/art/collection/search/435754,Boys|Girls|Portraits,19th century,https://images.metmuseum.org/CRDImages/ep/original/DT2566.jpg,Male
459116,Robert Lehman Collection,The Mower,Painting,Unknown,Unknown,Georges Seurat,1859.0,1891.0,Oil on wood,http://www.metmuseum.org/art/collection/search/459116,Men|Working,19th century,https://images.metmuseum.org/CRDImages/rl/original/DP-34423-001.jpg,Male
339720,Drawings and Prints,Nude female figure holding left foot,Drawing,Unknown,Unknown,Auguste Rodin,1840.0,1917.0,Graphite and watercolor,http://www.metmuseum.org/art/collection/search/339720,Female Nudes,20th century,https://images.metmuseum.org/CRDImages/dp/original/DP216717.jpg,Male
766361,"Arts of Africa, Oceania, and the Americas",Maffet Ledger: Indian and soldier on horseback,Drawing,United States,Unknown,Unknown,,,"Graphite, watercolor, and crayon on paper",http://www.metmuseum.org/art/collection/search/766361,Horses|Men,19th century,https://images.metmuseum.org/CRDImages/ao/original/DP318413.jpg,Male
455036,Islamic Art,"""Preparing a Noonday Meal on an Outing"", Folio from a Kulliyat (Complete Works) of Sa'di",Folio from an illustrated manuscript,India,Unknown,Unknown,,,"Ink, opaque watercolor, and gold on paper",http://www.metmuseum.org/art/collection/search/455036,Men|Women,19th century,https://images.metmuseum.org/CRDImages/is/original/sf13-228-10-480d.jpg,Male
77814,Asian Art,『過去現在絵因果経』　断簡　(松永本)|The Illustrated Sutra of Past and Present Karma (Kako genzai inga kyō emaki),Hanging scroll,Japan,Kamakura period (1185–1333),Unidentified artist,,,Hanging scroll; ink and color on paper,http://www.metmuseum.org/art/collection/search/77814,Men|Buddhism|Ox|Carts,13th century,https://images.metmuseum.org/CRDImages/as/original/DP279652.jpg,Male
41146,Asian Art,元  盛懋  秋林漁隱圖  軸|Recluse Fishing by Autumn Trees,Hanging scroll,China,Yuan dynasty (1271–1368),Sheng Mao,1310.0,1360.0,Hanging scroll; ink on paper,http://www.metmuseum.org/art/collection/search/41146,Men|Fishing|Trees,14th century,https://images.metmuseum.org/CRDImages/as/original/DP-35891-002.jpg,Male
454878,Islamic Art,"""Death of Bahram Chubina?"", Folio from a Shahnama (Book of Kings)",Folio from an illustrated manuscript,Iran,Unknown,Abu'l Qasim Firdausi,935.0,1020.0,"Ink, opaque watercolor, and gold on paper",http://www.metmuseum.org/art/collection/search/454878,Men|Women|Death,14th century,https://images.metmuseum.org/CRDImages/is/original/DP215914.jpg,Male
